image_id,group,spot_count,mean_intensity,total_intensity,intensity_variance,area_covered_px,area_covered_ratio,density_spots_per_px,density_spots_per_10k_px,spot_area_mean,spot_area_std,spot_area_median,spot_area_q25,spot_area_q75,small_spot_fraction,medium_spot_fraction,large_spot_fraction,class_name,compound,concentration,batch_name
image_10474,Microtubule stabilizers,28,21.110137939453125,1383474.0,1644.21366919484,8653,0.1320343017578125,0.00042724609375,4.2724609375,270.33929443359375,239.4605712890625,168.25,144.125,322.5,0.03571428571428571,0.10714285714285714,0.8571428571428571,Microtubule stabilizers,taxol,0.3,Week1_22161
image_10475,Microtubule stabilizers,28,28.067474365234375,1839430.0,2385.8258610283956,10944,0.1669921875,0.00042724609375,4.2724609375,345.3035583496094,300.6434631347656,228.0,111.625,525.625,0.0,0.17857142857142858,0.8214285714285714,Microtubule stabilizers,taxol,0.3,Week1_22161
image_10476,Microtubule stabilizers,24,19.141616821289062,1254465.0,1478.5636086163577,7167,0.1093597412109375,0.0003662109375,3.662109375,260.0,177.6442413330078,216.75,139.0,349.375,0.041666666666666664,0.125,0.8333333333333334,Microtubule stabilizers,taxol,0.3,Week1_22161
image_10477,Microtubule stabilizers,14,11.955047607421875,783486.0,688.6150752296671,3467,0.0529022216796875,0.000213623046875,2.13623046875,214.89285278320312,116.996826171875,192.25,116.875,293.375,0.0,0.14285714285714285,0.8571428571428571,Microtubule stabilizers,taxol,0.3,Week1_22161
image_10478,Microtubule stabilizers,24,17.523162841796875,1148398.0,1271.6810125550255,7542,0.115081787109375,0.0003662109375,3.662109375,275.6666564941406,207.35159301757812,211.75,131.375,334.75,0.0,0.125,0.875,Microtubule stabilizers,taxol,0.3,Week1_22161
image_10479,Microtubule stabilizers,22,18.381698608398438,1204663.0,1445.2128419389483,7222,0.110198974609375,0.000335693359375,3.35693359375,287.06817626953125,259.6473083496094,218.75,85.375,372.875,0.045454545454545456,0.22727272727272727,0.7272727272727273,Microtubule stabilizers,taxol,0.3,Week1_22161
image_10480,Microtubule stabilizers,32,24.965164184570312,1636117.0,1809.0026774571743,10546,0.160919189453125,0.00048828125,4.8828125,291.0625,266.86639404296875,214.75,130.875,363.625,0.03125,0.09375,0.875,Microtubule stabilizers,taxol,0.3,Week1_22161
image_10481,Microtubule stabilizers,30,29.88616943359375,1958620.0,2081.992779906839,12075,0.1842498779296875,0.000457763671875,4.57763671875,355.95001220703125,266.4026184082031,280.25,154.0,525.875,0.06666666666666667,0.13333333333333333,0.8,Microtubule stabilizers,taxol,0.3,Week1_22161
image_10482,Microtubule stabilizers,22,22.824615478515625,1495834.0,1744.347017369233,9158,0.139739990234375,0.000335693359375,3.35693359375,366.93182373046875,359.4236145019531,230.75,166.75,416.875,0.0,0.045454545454545456,0.9545454545454546,Microtubule stabilizers,taxol,0.3,Week1_22161
image_10483,Microtubule stabilizers,24,18.5203857421875,1213752.0,1539.499218210578,7517,0.1147003173828125,0.0003662109375,3.662109375,272.6666564941406,279.5270690917969,190.25,49.875,419.25,0.041666666666666664,0.25,0.7083333333333334,Microtubule stabilizers,taxol,0.3,Week1_22161
image_10484,Microtubule stabilizers,25,13.893524169921875,910526.0,1041.491531549953,5395,0.0823211669921875,0.0003814697265625,3.814697265625,184.82000732421875,127.37235260009766,162.0,86.5,265.5,0.0,0.36,0.64,Microtubule stabilizers,taxol,0.3,Week1_22161
image_10485,Microtubule stabilizers,15,19.0908203125,1251136.0,1486.7142553329468,5209,0.0794830322265625,0.0002288818359375,2.288818359375,304.3999938964844,222.6102752685547,241.5,145.5,417.25,0.0,0.13333333333333333,0.8666666666666667,Microtubule stabilizers,taxol,0.3,Week1_22161
image_10486,Microtubule stabilizers,23,17.599166870117188,1153379.0,1274.7792284318712,7130,0.108795166015625,0.0003509521484375,3.509521484375,274.3043518066406,193.34693908691406,252.0,97.5,353.75,0.0,0.2608695652173913,0.7391304347826086,Microtubule stabilizers,taxol,0.3,Week1_22161
image_10487,Microtubule stabilizers,22,23.083160400390625,1512778.0,1908.6934627657756,8669,0.1322784423828125,0.000335693359375,3.35693359375,349.1136474609375,298.2123718261719,257.0,156.875,416.875,0.045454545454545456,0.09090909090909091,0.8636363636363636,Microtubule stabilizers,taxol,0.3,Week1_22161
image_10488,Microtubule stabilizers,25,25.72894287109375,1686172.0,1970.155776079744,8424,0.1285400390625,0.0003814697265625,3.814697265625,297.0199890136719,193.71636962890625,215.0,152.5,423.0,0.04,0.08,0.88,Microtubule stabilizers,taxol,0.3,Week1_22161
image_10489,Microtubule stabilizers,23,23.9627685546875,1570424.0,1768.4819207042456,7554,0.115264892578125,0.0003509521484375,3.509521484375,288.84783935546875,245.9617156982422,185.0,107.75,372.75,0.0,0.21739130434782608,0.782608695652174,Microtubule stabilizers,taxol,0.3,Week1_22161
image_10490,Microtubule stabilizers,34,25.291595458984375,1657510.0,1883.2726075863466,10275,0.1567840576171875,0.000518798828125,5.18798828125,262.2205810546875,230.85633850097656,205.75,93.0,327.25,0.0,0.2647058823529412,0.7352941176470589,Microtubule stabilizers,taxol,0.3,Week1_22161
image_10491,Microtubule stabilizers,31,26.47845458984375,1735292.0,2199.5956051312387,10572,0.16131591796875,0.0004730224609375,4.730224609375,300.5967712402344,254.53599548339844,228.0,154.5,408.25,0.06451612903225806,0.0967741935483871,0.8387096774193549,Microtubule stabilizers,taxol,0.3,Week1_22161
image_10492,Microtubule stabilizers,27,24.78192138671875,1624108.0,1900.5475039742887,9793,0.1494293212890625,0.0004119873046875,4.119873046875,319.96295166015625,204.2759552001953,348.0,127.0,471.75,0.07407407407407407,0.14814814814814814,0.7777777777777778,Microtubule stabilizers,taxol,0.3,Week1_22161
image_10493,Microtubule stabilizers,24,26.12481689453125,1712116.0,2060.3816375397146,11066,0.168853759765625,0.0003662109375,3.662109375,409.2916564941406,294.2723693847656,293.75,194.375,637.875,0.0,0.16666666666666666,0.8333333333333334,Microtubule stabilizers,taxol,0.3,Week1_22161
image_10494,Microtubule stabilizers,21,24.707015991210938,1619199.0,1770.044577240711,8965,0.1367950439453125,0.0003204345703125,3.204345703125,377.9285583496094,223.3626251220703,408.0,183.0,494.5,0.047619047619047616,0.047619047619047616,0.9047619047619048,Microtubule stabilizers,taxol,0.3,Week1_22161
image_10495,Microtubule stabilizers,32,23.59112548828125,1546068.0,1691.6887786649168,8269,0.1261749267578125,0.00048828125,4.8828125,224.609375,230.08493041992188,138.25,93.75,251.875,0.03125,0.28125,0.6875,Microtubule stabilizers,taxol,0.3,Week1_22161
image_10496,Microtubule stabilizers,28,25.233047485351562,1653673.0,1812.6884104271885,8312,0.1268310546875,0.00042724609375,4.2724609375,258.1964416503906,243.87762451171875,186.75,97.125,328.25,0.07142857142857142,0.21428571428571427,0.7142857142857143,Microtubule stabilizers,taxol,0.3,Week1_22161
image_10497,Microtubule stabilizers,30,22.229568481445312,1456837.0,1715.702196383616,9595,0.1464080810546875,0.000457763671875,4.57763671875,276.6666564941406,258.5619201660156,174.0,110.0,334.875,0.0,0.16666666666666666,0.8333333333333334,Microtubule stabilizers,taxol,0.3,Week1_22161
image_10498,Microtubule stabilizers,29,17.700088500976562,1159993.0,1182.8658788984176,7108,0.10845947265625,0.0004425048828125,4.425048828125,212.08621215820312,195.83078002929688,159.0,86.0,276.5,0.10344827586206896,0.20689655172413793,0.6896551724137931,Microtubule stabilizers,taxol,0.3,Week1_22161
image_10499,Microtubule stabilizers,27,22.9696044921875,1505336.0,1782.305747255683,9628,0.14691162109375,0.0004119873046875,4.119873046875,311.09259033203125,271.1848449707031,240.0,127.0,425.5,0.037037037037037035,0.14814814814814814,0.8148148148148148,Microtubule stabilizers,taxol,0.3,Week1_22161
image_10500,Microtubule stabilizers,24,20.473480224609375,1341750.0,1719.5842576390132,8141,0.1242218017578125,0.0003662109375,3.662109375,300.8541564941406,284.1689758300781,215.75,115.375,289.375,0.0,0.20833333333333334,0.7916666666666666,Microtubule stabilizers,taxol,0.3,Week1_22361
image_10501,Microtubule stabilizers,24,24.737060546875,1621168.0,2053.1108860373497,9589,0.1463165283203125,0.0003662109375,3.662109375,349.2083435058594,327.78875732421875,189.25,114.5,469.375,0.0,0.25,0.75,Microtubule stabilizers,taxol,0.3,Week1_22361
image_10502,Microtubule stabilizers,22,15.771774291992188,1033619.0,1329.7610996717121,5536,0.08447265625,0.000335693359375,3.35693359375,219.97727966308594,178.4658966064453,149.5,90.0,318.375,0.045454545454545456,0.22727272727272727,0.7272727272727273,Microtubule stabilizers,taxol,0.3,Week1_22361
image_10503,Microtubule stabilizers,22,16.925018310546875,1109198.0,1422.3153616329655,6066,0.092559814453125,0.000335693359375,3.35693359375,239.86363220214844,241.9420166015625,215.75,75.875,307.5,0.09090909090909091,0.2727272727272727,0.6363636363636364,Microtubule stabilizers,taxol,0.3,Week1_22361
image_10504,Microtubule stabilizers,23,18.572494506835938,1217167.0,1505.9849789214786,7679,0.1171722412109375,0.0003509521484375,3.509521484375,295.478271484375,228.24302673339844,251.5,158.75,369.5,0.043478260869565216,0.043478260869565216,0.9130434782608695,Microtubule stabilizers,taxol,0.3,Week1_22361
image_10505,Microtubule stabilizers,26,29.653411865234375,1943366.0,2278.979302934371,11562,0.176422119140625,0.000396728515625,3.96728515625,391.4615478515625,264.2471618652344,363.75,148.875,606.0,0.07692307692307693,0.15384615384615385,0.7692307692307693,Microtubule stabilizers,taxol,0.3,Week1_22361
image_10506,Microtubule stabilizers,21,18.91180419921875,1239404.0,1544.9216343425214,7087,0.1081390380859375,0.0003204345703125,3.204345703125,293.76190185546875,268.9592590332031,255.5,115.0,343.5,0.0,0.23809523809523808,0.7619047619047619,Microtubule stabilizers,taxol,0.3,Week1_22361
image_10507,Microtubule stabilizers,28,21.017791748046875,1377422.0,1801.437793805264,8110,0.123748779296875,0.00042724609375,4.2724609375,253.17857360839844,248.65309143066406,194.5,85.5,300.375,0.0,0.32142857142857145,0.6785714285714286,Microtubule stabilizers,taxol,0.3,Week1_22361
image_10508,Microtubule stabilizers,21,14.526077270507812,951981.0,933.5085668021347,4863,0.0742034912109375,0.0003204345703125,3.204345703125,201.0238037109375,156.2294158935547,162.5,89.0,280.5,0.047619047619047616,0.23809523809523808,0.7142857142857143,Microtubule stabilizers,taxol,0.3,Week1_22361
image_10509,Microtubule stabilizers,22,25.671401977539062,1682401.0,1927.6539709714707,9516,0.14520263671875,0.000335693359375,3.35693359375,384.18182373046875,256.72198486328125,298.0,188.875,586.625,0.045454545454545456,0.045454545454545456,0.9090909090909091,Microtubule stabilizers,taxol,0.3,Week1_22361
image_10510,Microtubule stabilizers,19,16.331695556640625,1070314.0,1250.339715606533,5599,0.0854339599609375,0.0002899169921875,2.899169921875,260.84210205078125,273.3028564453125,160.0,92.5,306.75,0.05263157894736842,0.21052631578947367,0.7368421052631579,Microtubule stabilizers,taxol,0.3,Week1_22361
image_10511,Microtubule stabilizers,23,19.663803100585938,1288687.0,1488.2859432024416,8023,0.1224212646484375,0.0003509521484375,3.509521484375,304.3260803222656,279.4958801269531,235.5,114.5,345.0,0.0,0.2608695652173913,0.7391304347826086,Microtubule stabilizers,taxol,0.3,Week1_22361
image_10512,Microtubule stabilizers,19,17.647064208984375,1156518.0,1314.6009307121858,7175,0.1094818115234375,0.0002899169921875,2.899169921875,334.7105407714844,348.9753112792969,197.0,136.0,356.5,0.0,0.21052631578947367,0.7894736842105263,Microtubule stabilizers,taxol,0.3,Week1_22361
image_10513,Microtubule stabilizers,17,13.499542236328125,884706.0,1045.4219053080305,5282,0.080596923828125,0.0002593994140625,2.593994140625,267.6470642089844,184.0956268310547,218.0,153.0,324.0,0.0,0.17647058823529413,0.8235294117647058,Microtubule stabilizers,taxol,0.3,Week1_22361
image_10514,Microtubule stabilizers,14,13.056564331054688,855675.0,1055.6213884891476,4940,0.07537841796875,0.000213623046875,2.13623046875,312.8571472167969,320.4720764160156,240.25,96.75,391.0,0.0,0.2857142857142857,0.7142857142857143,Microtubule stabilizers,taxol,0.3,Week1_22361
image_10515,Microtubule stabilizers,15,10.94097900390625,717028.0,918.4443924985826,3743,0.0571136474609375,0.0002288818359375,2.288818359375,220.1999969482422,166.5457763671875,202.5,102.25,305.0,0.06666666666666667,0.2,0.7333333333333333,Microtubule stabilizers,taxol,0.3,Week1_22361
image_10516,Microtubule stabilizers,19,25.02593994140625,1640100.0,1868.3943466506898,7345,0.1120758056640625,0.0002899169921875,2.899169921875,346.2894592285156,387.334716796875,203.0,147.25,289.75,0.0,0.15789473684210525,0.8421052631578947,Microtubule stabilizers,taxol,0.3,Week1_22361
image_10517,Microtubule stabilizers,19,14.244827270507812,933549.0,1057.9287528449204,5568,0.0849609375,0.0002899169921875,2.899169921875,256.6842041015625,242.3042449951172,226.5,113.25,279.5,0.10526315789473684,0.15789473684210525,0.7368421052631579,Microtubule stabilizers,taxol,0.3,Week1_22361
image_10518,Microtubule stabilizers,17,18.809005737304688,1232667.0,1460.5087329836097,6760,0.1031494140625,0.0002593994140625,2.593994140625,348.0,261.68133544921875,296.0,99.5,552.5,0.058823529411764705,0.23529411764705882,0.7058823529411765,Microtubule stabilizers,taxol,0.3,Week1_22361
image_10519,Microtubule stabilizers,22,20.157318115234375,1321030.0,1550.7766426121816,7337,0.1119537353515625,0.000335693359375,3.35693359375,290.2727355957031,230.4532928466797,253.0,130.0,394.125,0.045454545454545456,0.18181818181818182,0.7727272727272727,Microtubule stabilizers,taxol,0.3,Week1_22361
image_10520,Microtubule stabilizers,23,22.9603271484375,1504728.0,1660.1870552152395,8207,0.1252288818359375,0.0003509521484375,3.509521484375,309.5869445800781,335.5150451660156,181.5,64.25,414.75,0.043478260869565216,0.30434782608695654,0.6521739130434783,Microtubule stabilizers,taxol,0.3,Week1_22361
image_10521,Microtubule stabilizers,23,19.038848876953125,1247730.0,1446.6732954522595,7379,0.1125946044921875,0.0003509521484375,3.509521484375,278.5652160644531,248.79795837402344,178.5,64.75,455.0,0.043478260869565216,0.34782608695652173,0.6086956521739131,Microtubule stabilizers,taxol,0.3,Week1_22361
image_10522,Microtubule stabilizers,28,18.488082885742188,1211635.0,1334.015055736294,7135,0.1088714599609375,0.00042724609375,4.2724609375,219.73214721679688,211.37709045410156,155.25,79.25,239.625,0.10714285714285714,0.25,0.6428571428571429,Microtubule stabilizers,taxol,0.3,Week1_22361
image_10523,Microtubule stabilizers,32,19.345306396484375,1267814.0,1276.5276751136407,8206,0.125213623046875,0.00048828125,4.8828125,221.09375,177.57875061035156,144.5,95.5,323.625,0.0625,0.21875,0.71875,Microtubule stabilizers,taxol,0.3,Week1_22361
image_10524,Microtubule stabilizers,29,27.174713134765625,1780922.0,2149.302879861556,10750,0.164031982421875,0.0004425048828125,4.425048828125,324.9137878417969,295.595703125,185.0,87.0,436.0,0.0,0.27586206896551724,0.7241379310344828,Microtubule stabilizers,taxol,0.3,Week1_22381
image_10525,Microtubule stabilizers,22,16.577850341796875,1086446.0,1361.717297478579,6520,0.0994873046875,0.000335693359375,3.35693359375,257.7954406738281,194.51828002929688,183.25,106.5,416.875,0.045454545454545456,0.18181818181818182,0.7727272727272727,Microtubule stabilizers,taxol,0.3,Week1_22381
image_10526,Microtubule stabilizers,30,22.733123779296875,1489838.0,1872.1910756668076,9235,0.1409149169921875,0.000457763671875,4.57763671875,269.3999938964844,289.3062744140625,175.0,100.0,278.75,0.0,0.26666666666666666,0.7333333333333333,Microtubule stabilizers,taxol,0.3,Week1_22381
image_10527,Microtubule stabilizers,28,25.436416625976562,1667001.0,2135.749375123298,9334,0.142425537109375,0.00042724609375,4.2724609375,294.53570556640625,239.81387329101562,223.0,102.125,445.625,0.10714285714285714,0.14285714285714285,0.75,Microtubule stabilizers,taxol,0.3,Week1_22381
image_10528,Microtubule stabilizers,17,21.639984130859375,1418198.0,1731.6871610349044,6264,0.0955810546875,0.0002593994140625,2.593994140625,322.058837890625,314.43231201171875,132.0,106.5,615.5,0.058823529411764705,0.17647058823529413,0.7647058823529411,Microtubule stabilizers,taxol,0.3,Week1_22381
image_10529,Microtubule stabilizers,23,15.555084228515625,1019418.0,1257.904253325425,6252,0.09539794921875,0.0003509521484375,3.509521484375,234.8478240966797,118.13639068603516,235.5,180.25,294.75,0.0,0.13043478260869565,0.8695652173913043,Microtubule stabilizers,taxol,0.3,Week1_22381
image_10530,Microtubule stabilizers,29,18.551620483398438,1215799.0,1432.8730067124125,8247,0.1258392333984375,0.0004425048828125,4.425048828125,250.5,181.38290405273438,240.5,117.5,330.0,0.06896551724137931,0.13793103448275862,0.7931034482758621,Microtubule stabilizers,taxol,0.3,Week1_22381
image_10531,Microtubule stabilizers,23,13.91302490234375,911804.0,1149.973941680044,5336,0.0814208984375,0.0003509521484375,3.509521484375,202.1521759033203,150.3546905517578,152.5,110.25,232.25,0.0,0.21739130434782608,0.782608695652174,Microtubule stabilizers,taxol,0.3,Week1_22381
image_10532,Microtubule stabilizers,31,22.600357055664062,1481137.0,1770.4786979926284,9266,0.141387939453125,0.0004730224609375,4.730224609375,259.43548583984375,179.9496307373047,201.0,144.0,310.0,0.03225806451612903,0.0967741935483871,0.8709677419354839,Microtubule stabilizers,taxol,0.3,Week1_22381
image_10533,Microtubule stabilizers,10,8.497695922851562,556905.0,654.1307625134941,2484,0.03790283203125,0.000152587890625,1.52587890625,214.39999389648438,181.83175659179688,158.25,72.375,281.25,0.0,0.4,0.6,Microtubule stabilizers,taxol,0.3,Week1_22381
image_10534,Microtubule stabilizers,25,19.09112548828125,1251156.0,1583.0400054715574,7455,0.1137542724609375,0.0003814697265625,3.814697265625,261.0400085449219,244.94390869140625,186.0,109.0,329.0,0.04,0.2,0.76,Microtubule stabilizers,taxol,0.3,Week1_22381
